date,open,high,low,close,volume,amount
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125,49475400,
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125,69273700,
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688,24070400,
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406,21311500,
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562,24755600,
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094,29211800,
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875,19229300,
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,22149100,
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875,22879200,
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125,24485400,
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406,31730800,
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375,24586000,
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453,24705000,
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688,34724700,
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5,23459200,
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562,20702000,
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,31079500,
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844,22838600,
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938,27166400,
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906,25353700,
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156,27136500,
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438,20779500,
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312,21763100,
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594,19883000,
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062,32615600,
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688,26446200,
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594,21151600,
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125,22779100,
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0,57109700,
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422,64665300,
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438,45610000,
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688,33562900,
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156,33493200,
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875,24294500,
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406,34662400,
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562,21871300,
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25,28039700,
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125,19569100,
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,15346700,
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438,29799900,
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844,31327600,
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,25127100,
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594,26948400,
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125,27867900,
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375,24479300,
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453,22554400,
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562,16989400,
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125,17880000,
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578,21024900,
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406,16579400,
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438,20572200,
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438,23388700,
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156,22931500,
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5,37638900,
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,27459100,
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,26879600,
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938,22068500,
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906,23251000,
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672,19661400,
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594,23726700,
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875,21540600,
2024-06-12,178.25,180.4100036621093,176.11000061035156,177.7899932861328,27864700,
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938,20913300,
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328,18063600,
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406,19618500,
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062,21869900,
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578,20160100,
2024-06-21,177.0,180.8500061035156,176.61000061035156,179.6300048828125,57759000,
2024-06-24,180.1600036621093,180.88999938964844,178.6699981689453,179.22000122070312,18298000,
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688,23130200,
2024-06-26,182.6300048828125,184.509994506836,182.47999572753903,183.8800048828125,19839000,
2024-06-27,184.17999267578125,186.0500030517578,184.0200042724609,185.4100036621093,18848900,
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.1499938964844,29156600,
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.9900054931641,16006100,
2024-07-02,182.0500030517578,185.57000732421875,181.5599975585937,185.2400054931641,17372500,
2024-07-03,184.8500061035156,186.08999633789065,184.0,185.82000732421875,10242100,
2024-07-05,185.8600006103516,190.8600006103516,185.8000030517578,190.6000061035156,20967500,
2024-07-08,189.8999938964844,190.1699981689453,187.77999877929688,189.02999877929688,21035900,
2024-07-09,190.3099975585937,191.3600006103516,188.72000122070312,188.97999572753903,15121400,
2024-07-10,189.1499938964844,191.75,189.02999877929688,191.17999267578125,15952500,
2024-07-11,189.8500061035156,190.8600006103516,185.0800018310547,185.57000732421875,25625800,
2024-07-12,185.0800018310547,187.1100006103516,184.4900054931641,185.07000732421875,22898400,
2024-07-15,184.9199981689453,188.2400054931641,184.9199981689453,186.52999877929688,16474000,
2024-07-16,187.3600006103516,188.67999267578125,183.3699951171875,183.9199981689453,18290700,
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.0200042724609,20734100,
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625,25315700,
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938,18881900,
2024-07-22,180.58999633789065,182.6999969482422,180.22999572753903,181.6699981689453,24100300,
2024-07-23,182.0500030517578,183.6100006103516,181.5399932861328,181.7899932861328,36352700,
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125,49585200,
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688,44852000,
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0,41336900,
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688,20293800,
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328,18959700,
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328,25729100,
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594,24531400,
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938,29130100,
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25,53630700,
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328,49004600,
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625,25138600,
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688,25578800,
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453,28602300,
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328,15895300,
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938,18551700,
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875,40591100,
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578,31524300,
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672,24208600,
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453,22416200,
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125,18341500,
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562,22902000,
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578,22493300,
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875,13955700,
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938,14190400,
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125,11821900,
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562,16407400,
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688,19699800,
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125,22123800,
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156,38945300,
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422,19353800,
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406,18688700,
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453,37912100,
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672,39260500,
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938,31118800,
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938,29607700,
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625,29621500,
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672,29591200,
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375,18379800,
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875,20715600,
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375,23677300,
2024-09-19,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844,26587700,
2024-09-20,163.5,163.72999572753906,162.05999755859375,163.58999633789062,40896400,
2024-09-23,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562,24150900,
2024-09-24,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328,23332100,
2024-09-25,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406,18869200,
2024-09-26,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906,20319300,
2024-09-27,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422,21101300,
2024-09-30,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562,20413900,
2024-10-01,167.69000244140625,169.16000366210938,164.5800018310547,166.99000549316406,28338100,
2024-10-02,166.4199981689453,167.52000427246094,164.72999572753906,165.86000061035156,17760200,
2024-10-03,164.41000366210938,166.63999938964844,163.9199981689453,165.86000061035156,15073100,
2024-10-04,168.05999755859375,168.22999572753906,165.47999572753906,167.05999755859375,19047400,
2024-10-07,167.72000122070312,168.47999572753906,162.75,162.97999572753906,22463100,
2024-10-08,163.94000244140625,164.72999572753906,162.8699951171875,164.3800048828125,23072700,
2024-10-09,163.4499969482422,164.83999633789062,159.74000549316406,161.86000061035156,31181800,
2024-10-10,160.8699951171875,163.07000732421875,160.39999389648438,162.0800018310547,14144100,
2024-10-11,162.1300048828125,163.89999389648438,161.24000549316406,163.24000549316406,15344300,
2024-10-14,163.63999938964844,166.22999572753906,163.39999389648438,164.9600067138672,19016100,
2024-10-15,165.7899932861328,167.67999267578125,164.6300048828125,165.4600067138672,20247200,
2024-10-16,164.52999877929688,165.8000030517578,163.74000549316406,165.16000366210938,16406000,
2024-10-17,165.72999572753906,166.3699951171875,162.75999450683594,162.92999267578125,21453400,
2024-10-18,163.19000244140625,164.7100067138672,163.0800018310547,163.4199981689453,19757700,
2024-10-21,162.9499969482422,164.5,162.6199951171875,164.07000732421875,20946500,
2024-10-22,162.97999572753906,165.77000427246094,162.97999572753906,165.13999938964844,16568100,
2024-10-23,164.75999450683594,165.82000732421875,161.92999267578125,162.77999877929688,18280500,
2024-10-24,162.8300018310547,163.3300018310547,161.00999450683594,162.72000122070312,22412500,
2024-10-25,163.6699981689453,165.58999633789062,163.4199981689453,165.27000427246094,19828900,
2024-10-28,168.75,168.75,163.9499969482422,166.72000122070312,32138600,
2024-10-29,167.72999572753906,170.3800048828125,167.08999633789062,169.67999267578125,42169000,
2024-10-30,180.67999267578125,182.0200042724609,174.05999755859375,174.4600067138672,68890800,
2024-10-31,173.1300048828125,176.82000732421875,171.0,171.11000061035156,44769000,
2024-11-01,170.07000732421875,172.32000732421875,168.8800048828125,171.2899932861328,31796500,
2024-11-04,169.92999267578125,170.72999572753906,168.00999450683594,169.24000549316406,21492700,
2024-11-05,169.42999267578125,170.52999877929688,168.83999633789062,169.74000549316406,18242100,
2024-11-06,173.8000030517578,176.94000244140625,173.5,176.50999450683594,33695500,
2024-11-07,177.41000366210938,181.0800018310547,177.19000244140625,180.75,25352900,
2024-11-08,180.6499938964844,180.8999938964844,178.0800018310547,178.35000610351562,22006200,
2024-11-11,178.5800018310547,180.5500030517578,178.47000122070312,180.3500061035156,17450400,
2024-11-12,179.82000732421875,182.4900054931641,179.38999938964844,181.6199951171875,25134900,
2024-11-13,180.4600067138672,180.9600067138672,178.5399932861328,178.8800048828125,23184000,
2024-11-14,178.27999877929688,178.82000732421875,174.32000732421875,175.5800018310547,31007500,
2024-11-15,173.72999572753906,174.13999938964844,171.22000122070312,172.49000549316406,32504600,
2024-11-18,173.4199981689453,175.44000244140625,172.89999389648438,175.3000030517578,20135300,
2024-11-19,173.72000122070312,178.8699951171875,173.55999755859375,178.1199951171875,23434900,
2024-11-20,177.33999633789062,177.67999267578125,173.77999877929688,175.97999572753906,18997100,
2024-11-21,173.89999389648438,174.1300048828125,163.6999969482422,167.6300048828125,59734400,
2024-11-22,165.85000610351562,166.4600067138672,163.89999389648438,164.75999450683594,38604600,
2024-11-25,166.08999633789062,168.6300048828125,165.61000061035156,167.64999389648438,33135300,
2024-11-26,167.6300048828125,169.82000732421875,167.5800018310547,169.1199951171875,20486700,
2024-11-27,169.0,169.47999572753906,168.02000427246094,169.22999572753906,19266500,
2024-11-29,168.5,169.42999267578125,167.16000366210938,168.9499969482422,14257200,
2024-12-02,168.77000427246094,172.0800018310547,168.57000732421875,171.49000549316406,23789100,
2024-12-03,171.49000549316406,172.67999267578125,170.85000610351562,171.33999633789062,22248700,
2024-12-04,171.14999389648438,174.91000366210938,171.05999755859375,174.3699951171875,31615100,
2024-12-05,175.36000061035156,176.05999755859375,172.3300018310547,172.63999938964844,21356200,
2024-12-06,172.02999877929688,175.0800018310547,171.86000061035156,174.7100067138672,21462400,
2024-12-09,173.9600067138672,176.25999450683594,173.64999389648438,175.3699951171875,25389600,
2024-12-10,182.8500061035156,186.3600006103516,181.0500030517578,185.1699981689453,54813000,
2024-12-11,185.3099975585937,195.6100006103516,184.8500061035156,195.3999938964844,67894100,
2024-12-12,195.0,195.17999267578125,191.7100067138672,191.9600067138672,34817500,
2024-12-13,191.009994506836,192.72999572753903,189.63999938964844,189.82000732421875,25143500,
2024-12-16,192.8699951171875,199.0,192.6199951171875,196.6600036621093,44934900,
2024-12-17,197.25,201.4199981689453,194.97999572753903,195.4199981689453,43504000,
2024-12-18,195.22000122070312,197.0,187.7400054931641,188.3999938964844,34166100,
2024-12-19,191.6300048828125,193.02999877929688,188.3800048828125,188.509994506836,32265200,
2024-12-20,185.77999877929688,192.88999938964844,185.22000122070312,191.4100036621093,63462900,
2024-12-23,192.6199951171875,195.1000061035156,190.1499938964844,194.6300048828125,25675000,
2024-12-24,194.83999633789065,196.1100006103516,193.77999877929688,196.1100006103516,10403300,
2024-12-26,195.1499938964844,196.75,194.3800048828125,195.6000061035156,12046600,
2024-12-27,194.9499969482422,195.32000732421875,190.6499938964844,192.759994506836,18891400,
2024-12-30,189.8000030517578,192.5500030517578,189.1199951171875,191.2400054931641,14264700,
2024-12-31,191.0800018310547,191.9600067138672,188.509994506836,189.3000030517578,17466900,
2025-01-02,190.6499938964844,192.0,187.5,189.42999267578125,20370800,
2025-01-03,191.3699951171875,193.2100067138672,189.97999572753903,191.7899932861328,18596200,
2025-01-06,193.97999572753903,198.22000122070312,193.8500061035156,196.8699951171875,29563600,
2025-01-07,197.1100006103516,201.0,194.6000061035156,195.4900054931641,26487200,
2025-01-08,192.57000732421875,196.2899932861328,192.3800048828125,193.9499969482422,24864800,
2025-01-10,194.3000030517578,196.5200042724609,190.3099975585937,192.0399932861328,26665200,
2025-01-13,190.07000732421875,191.17999267578125,187.3600006103516,191.009994506836,21823700,
2025-01-14,191.2400054931641,191.97999572753903,188.3099975585937,189.6600036621093,17174900,
2025-01-15,193.08999633789065,196.3600006103516,191.8600006103516,195.5500030517578,21776000,
2025-01-16,194.13999938964844,195.47999572753903,192.8099975585937,192.9100036621093,17815400,
2025-01-17,196.52999877929688,197.22999572753903,193.75,196.0,27735100,
2025-01-21,199.07000732421875,202.2899932861328,197.8699951171875,198.0500030517578,29971300,
2025-01-22,199.0599975585937,200.47999572753903,197.52999877929688,198.3699951171875,26200600,
2025-01-23,198.13999938964844,200.3000030517578,195.1999969482422,197.97999572753903,26951400,
2025-01-24,198.1000061035156,200.8999938964844,198.0,200.2100067138672,23877500,
2025-01-27,192.4100036621093,196.8800048828125,190.72999572753903,191.8099975585937,41728900,
2025-01-28,192.75,195.47999572753903,190.67999267578125,195.3000030517578,24157900,
2025-01-29,195.5599975585937,196.7899932861328,193.42999267578125,195.4100036621093,18218300,
2025-01-30,198.0,201.3999938964844,197.6699981689453,200.8699951171875,24354700,
2025-01-31,202.0,205.47999572753903,201.8000030517578,204.0200042724609,32001100,
2025-02-03,200.69000244140625,203.75,200.1000061035156,201.22999572753903,27838300,
2025-02-04,203.38999938964844,207.0500030517578,202.8099975585937,206.3800048828125,43856400,
2025-02-05,191.07000732421875,192.75,188.02999877929688,191.3300018310547,70373900,
2025-02-06,189.5,192.1000061035156,188.72000122070312,191.6000061035156,29297400,
2025-02-07,191.0500030517578,191.17999267578125,183.2400054931641,185.33999633789065,49315000,
2025-02-10,187.3500061035156,188.1999969482422,185.8600006103516,186.47000122070312,23105600,
2025-02-11,185.02999877929688,186.94000244140625,184.27999877929688,185.32000732421875,21239500,
2025-02-12,183.22000122070312,185.1100006103516,181.8300018310547,183.6100006103516,22072600,
2025-02-13,184.32000732421875,186.27999877929688,183.13999938964844,186.13999938964844,21402500,
2025-02-14,185.0599975585937,186.3999938964844,184.32000732421875,185.22999572753903,20448400,
2025-02-18,185.6000061035156,185.9600067138672,181.7400054931641,183.7700042724609,29916700,
2025-02-19,184.07000732421875,185.4600067138672,183.58999633789065,185.2700042724609,19549400,
2025-02-20,184.8000030517578,185.3099975585937,182.72000122070312,184.5599975585937,20441500,
2025-02-21,185.1499938964844,185.33999633789065,179.0800018310547,179.66000366210938,35199200,
2025-02-24,181.9900054931641,183.1199951171875,178.88999938964844,179.25,29854200,
2025-02-25,178.0399932861328,178.74000549316406,174.69000244140625,175.4199981689453,41913400,
2025-02-26,175.07000732421875,176.0800018310547,171.5800018310547,172.72999572753906,35431300,
2025-02-27,173.99000549316406,174.55999755859375,167.94000244140625,168.5,39991000,
2025-02-28,168.67999267578125,170.61000061035156,166.77000427246094,170.27999877929688,48130600,
2025-03-03,171.92999267578125,173.3699951171875,165.92999267578125,167.00999450683594,40770500,
2025-03-04,166.24000549316406,173.2899932861328,165.8000030517578,170.9199981689453,45388000,
2025-03-05,170.52000427246094,173.77999877929688,169.05999755859375,173.02000427246094,30954900,
2025-03-06,170.52999877929688,174.80999755859375,170.5,172.35000610351562,28302000,
2025-03-07,171.25999450683594,174.97000122070312,170.27000427246094,173.86000061035156,27385800,
2025-03-10,168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,43604000,
2025-03-11,164.91000366210938,166.75,161.3699951171875,164.0399932861328,39587400,
2025-03-12,166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,28372400,
2025-03-13,166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,31756200,
2025-03-14,163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,31995900,
2025-03-17,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,31184300,
2025-03-18,163.67999267578125,164.25,156.72000122070312,160.6699981689453,42074800,
2025-03-19,161.75999450683594,165.8699951171875,161.0,163.88999938964844,34275600,
2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,28138500,
2025-03-21,161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,36625800,
2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,30879100,
2025-03-25,168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,24174400,
2025-03-26,169.0,169.61000061035156,164.83999633789062,165.05999755859375,28901600,
2025-03-27,164.6300048828125,165.4199981689453,162.0,162.24000549316406,24508300,
2025-03-28,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,48669300,
2025-03-31,153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,54603500,
2025-04-01,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875,30672900,
2025-04-02,155.14999389648438,158.41000366210938,154.6999969482422,157.0399932861328,25041700,
2025-04-03,151.11000061035156,152.77999877929688,150.38999938964844,150.72000122070312,46883400,
2025-04-04,148.00999450683594,151.07000732421875,145.3800048828125,145.60000610351562,62259500,
2025-04-07,141.5500030517578,152.85000610351562,140.52999877929688,146.75,76794100,
2025-04-08,151.22000122070312,152.24000549316406,143.02999877929688,144.6999969482422,52200200,
2025-04-09,144.4199981689453,159.5500030517578,143.91000366210938,158.7100067138672,70406200,
2025-04-10,156.5399932861328,157.72000122070312,149.92999267578125,152.82000732421875,48022000,
2025-04-11,152.89999389648438,157.6699981689453,152.82000732421875,157.13999938964844,33636200,
2025-04-14,160.0,161.72000122070312,157.55999755859375,159.07000732421875,30333000,
2025-04-15,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,27551500,
2025-04-16,153.10000610351562,155.88999938964844,151.50999450683594,153.3300018310547,28187400,
2025-04-17,154.2899932861328,154.67999267578125,148.5,151.16000366210938,33046600,
2025-04-21,148.8800048828125,148.9499969482422,146.10000610351562,147.6699981689453,26049100,
2025-04-22,148.88999938964844,152.19000244140625,148.5399932861328,151.47000122070312,26971800,
2025-04-23,155.61000061035156,157.52999877929688,153.80999755859375,155.35000610351562,31128800,
2025-04-24,156.14999389648438,159.58999633789062,155.7899932861328,159.27999877929688,45894000,
2025-04-25,165.07000732421875,166.10000610351562,161.0399932861328,161.9600067138672,56034000,
2025-04-28,162.42999267578125,163.14999389648438,158.60000610351562,160.61000061035156,29745800,
2025-04-29,160.32000732421875,160.74000549316406,157.52000427246094,160.16000366210938,26809000,
2025-04-30,157.97999572753906,159.27000427246094,155.39999389648438,158.8000030517578,34981100,
2025-05-01,160.4499969482422,161.9499969482422,158.91000366210938,161.3000030517578,30203200,
2025-05-02,163.41000366210938,164.97000122070312,161.8699951171875,164.02999877929688,25715000,
2025-05-05,163.0,165.38999938964844,162.72000122070312,164.2100067138672,21341800,
2025-05-06,162.1699981689453,164.8000030517578,161.19000244140625,163.22999572753906,21277200,
2025-05-07,164.0800018310547,165.0,147.83999633789062,151.3800048828125,127490100,
2025-05-08,155.0,155.92999267578125,152.89999389648438,154.27999877929688,57498700,
2025-05-09,154.1699981689453,155.0500030517578,152.1999969482422,152.75,32435300,
2025-05-12,157.49000549316406,159.10000610351562,156.25,158.4600067138672,44138800,
2025-05-13,158.7899932861328,160.57000732421875,156.16000366210938,159.52999877929688,42382100,
2025-05-14,159.9600067138672,167.0,159.61000061035156,165.3699951171875,48755900,
2025-05-15,165.83999633789062,166.2100067138672,162.3699951171875,163.9600067138672,33146700,
2025-05-16,167.72999572753906,169.35000610351562,165.6199951171875,166.19000244140625,42846900,
2025-05-19,164.50999450683594,166.63999938964844,164.22000122070312,166.5399932861328,30426100,
2025-05-20,166.42999267578125,168.5,162.89999389648438,163.97999572753906,46607700,
2025-05-21,163.69000244140625,173.13999938964844,163.55999755859375,168.55999755859375,73416000,
2025-05-22,171.85000610351562,176.77000427246094,170.7100067138672,170.8699951171875,74864400,
2025-05-23,169.05999755859375,169.9600067138672,167.88999938964844,168.47000122070312,35211400,
2025-05-27,170.16000366210938,173.1699981689453,170.0,172.89999389648438,37995700,
2025-05-28,173.16000366210938,175.27000427246094,171.91000366210938,172.36000061035156,34784000,
2025-05-29,174.0,174.4199981689453,170.6300048828125,171.86000061035156,29317300,
2025-05-30,171.35000610351562,172.2100067138672,167.44000244140625,171.74000549316406,52639900,
2025-06-02,167.83999633789062,169.8699951171875,167.38999938964844,169.02999877929688,38612300,
2025-06-03,167.49000549316406,168.47999572753906,165.27999877929688,166.17999267578125,45084900,
2025-06-04,166.74000549316406,168.22000122070312,166.36000061035156,168.0500030517578,26900800,
2025-06-05,170.33999633789062,170.92999267578125,167.58999633789062,168.2100067138672,36379100,
2025-06-06,170.8300018310547,174.5,170.8300018310547,173.67999267578125,35731800,
2025-06-09,174.5399932861328,176.47000122070312,174.3699951171875,176.08999633789062,28935900,
2025-06-10,176.1999969482422,181.1100006103516,174.91000366210938,178.60000610351562,61766100,
2025-06-11,179.77000427246094,180.3699951171875,176.75,177.35000610351562,31646800,
2025-06-12,176.17999267578125,176.72000122070312,174.75,175.6999969482422,20941900,
2025-06-13,172.44000244140625,177.1300048828125,172.38999938964844,174.6699981689453,27663100,
2025-06-16,174.72999572753906,176.94000244140625,174.64999389648438,176.77000427246094,27389200,
2025-06-17,175.6999969482422,177.36000061035156,174.5800018310547,175.9499969482422,24973000,
2025-06-18,176.00999450683594,176.55999755859375,173.1999969482422,173.32000732421875,28707500,
2025-06-20,173.9499969482422,174.33999633789062,165.4600067138672,166.63999938964844,75659900,
2025-06-23,166.27000427246094,167.33999633789062,162.0,165.19000244140625,57671000,
2025-06-24,166.9199981689453,168.22000122070312,166.1300048828125,166.77000427246094,40524300,
2025-06-25,167.6300048828125,172.36000061035156,167.5500030517578,170.67999267578125,35479000,
2025-06-26,172.42999267578125,173.69000244140625,169.94000244140625,173.5399932861328,31796700,
2025-06-27,173.5399932861328,178.67999267578125,171.72999572753906,178.52999877929688,108140200,
2025-06-30,180.77999877929688,181.22999572753903,174.5800018310547,176.22999572753906,63378900,
2025-07-01,175.74000549316406,176.08999633789062,173.52999877929688,175.83999633789062,35904500,
2025-07-02,175.5399932861328,178.86000061035156,175.07000732421875,178.63999938964844,29128900,
